id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3781,HARBORSIDE-Walk to subway,4804,Frank,,East Boston,42.36413,-71.02991,Entire home/apt,125,29,25,2023-12-11,0.24,1,252,1,
5506,** Fort Hill Inn Private! Minutes to center!**,8229,Terry,,Roxbury,42.32844,-71.09581,Entire home/apt,149,3,122,2023-11-18,0.67,10,202,4,STR-490093
6695,"Fort Hill Inn *Sunny* 1 bedroom, condo duplex",8229,Terry,,Roxbury,42.32802,-71.09387,Entire home/apt,160,3,127,2023-10-28,0.71,10,86,4,STR-491702
8789,Curved Glass Studio/1bd facing Park,26988,Anne,,Beacon Hill,42.35867,-71.06307,Entire home/apt,,91,28,2023-12-20,0.24,9,14,3,
10813,A Brownstone -close to subway-colleges-Newbury St-,38997,Michelle,,Back Bay,42.35061,-71.08787,Entire home/apt,86,32,5,2023-11-19,0.08,12,332,1,
10986,North End (Waterfront area)  CLOSE TO MGH & SUBWAY,38997,Michelle,,North End,42.36377,-71.05206,Entire home/apt,86,32,1,2024-01-05,0.37,12,266,1,
18711,230B1 · The Dorset Redline | 3BR 1BA w/Central Air,71783,Lance,,Dorchester,42.32212,-71.06096,Entire home/apt,139,30,52,2023-08-19,0.31,29,181,1,
29765,Moroccan Decor Suite,128280,Elizabeth,,Charlestown,42.37754,-71.06642,Entire home/apt,,2,101,2023-09-13,0.60,1,0,1,STR-454024
40601,Private room & bath - Jamaica Plain,174986,Robert,,Jamaica Plain,42.31347,-71.11082,Private room,100,29,98,2023-11-27,0.59,1,265,5,STR-551851
45987,Garden Studio,205107,Atef,,Charlestown,42.37424,-71.06081,Entire home/apt,,29,137,2023-08-08,0.83,1,14,2,STR-409822
47521,"Private Room, shared bath in Victorian House/ 1",119019,Hermina,,Dorchester,42.29871,-71.05954,Private room,110,1,333,2023-11-05,2.02,8,291,1,STR-492781
60029,Room in geographical heart of Hub,255183,Michelle,,Roxbury,42.32546,-71.08894,Private room,80,29,145,2024-02-29,0.90,5,112,3,STR-415714
60356,Bookcase 1bd facing Boston Common,26988,Anne,,Beacon Hill,42.35894,-71.0631,Entire home/apt,100,32,19,2020-09-08,0.15,9,220,0,
67774,Corner 1 bed facing Golden Dome,26988,Anne,,Downtown,42.35689,-71.06206,Entire home/apt,112,91,48,2022-12-24,0.35,9,175,0,
69369,Entire two-bedroom apartment near Longwood,255183,Michelle,,Roxbury,42.32546,-71.08894,Entire home/apt,100,29,118,2019-11-15,0.75,5,30,0,STR-415714
77681,Waterfall Room: Bunker Hill B&B,416912,Christiane,,Charlestown,42.37865,-71.06373,Private room,140,29,71,2023-11-04,0.47,1,205,7,STR-415924
77691,Private room in Victorian house,119019,Hermina,,Dorchester,42.29871,-71.05954,Private room,110,1,300,2024-01-12,1.89,8,222,1,STR-492781
163941,Fort Hill Inn  2 bed Duplex ApT!  Location!,8229,Terry,,Roxbury,42.32806,-71.09423,Entire home/apt,232,3,270,2024-02-23,1.76,10,92,19,STR-446659
179244,Beautiful room with private bath/#2,119019,Hermina,,Dorchester,42.29871,-71.05954,Private room,70,1,110,2024-01-01,0.72,8,13,1,STR-457920
179245,Private Room & private bath in Townhouse,119019,Hermina,,Dorchester,42.29871,-71.05954,Private room,110,1,65,2023-12-29,0.43,8,18,1,Exempt: This listing is a hotel or motel
184893,1 bedroom apt can sleep 4 near historical sites,887148,Dawn,,Charlestown,42.37823,-71.06778,Private room,259,4,0,,,3,78,0,STR-539322
197727,"Great Boston neighborhood , Jamaica Plain",964356,Jill,,Jamaica Plain,42.31331,-71.12061,Private room,,30,58,2024-01-31,0.38,1,27,5,
197972,Serene Studio in a Perfect Location,965697,Chris & Kristina,,Jamaica Plain,42.31533,-71.11025,Entire home/apt,124,3,487,2024-03-16,3.22,2,72,30,STR-409453
205894,Large bedroom in Victorian House/Room D,119019,Hermina,,Dorchester,42.29871,-71.05954,Private room,110,1,216,2023-11-22,1.41,8,117,1,STR-457920
210097,Treetop Haven in the City,1035747,Maria Elena,,Jamaica Plain,42.31685,-71.10867,Entire home/apt,139,3,291,2024-03-12,1.91,1,263,32,STR-545902
220676,Private room off the Freedom Trail.,1144302,Howard,,North End,42.36614,-71.05226,Private room,195,3,323,2023-10-29,2.13,1,51,28,STR-454055
257588,BOSTON LUXURY FOR LESS!! NEAR BCEC,1355344,Meri,,South Boston,42.33255,-71.04125,Entire home/apt,306,2,464,2024-02-18,3.26,1,189,38,STR-411297
297994,Your cozy stay in South Boston,1536237,Albert,,South Boston,42.33583,-71.05271,Entire home/apt,,28,53,2023-11-19,0.36,1,115,19,STR-494323
315982,"Beautiful Townhouse, 2 BR & 2 Bath",119019,Hermina,,Dorchester,42.29871,-71.05954,Entire home/apt,283,1,120,2022-10-24,0.82,8,297,0,STR-457920
377474,Cozy Room in Beautiful Victorian House /E,119019,Hermina,,Dorchester,42.29871,-71.05954,Private room,50,1,71,2024-02-19,0.50,8,174,35,STR-492781
447826,"Sweet Little House in JP, Boston",2053557,Hilary,,Jamaica Plain,42.31658,-71.11012,Private room,75,5,396,2024-03-18,2.77,1,196,29,STR-459697
496022,"Private Floor, Private Bath, City Location",1956464,Maria,,Jamaica Plain,42.31062,-71.1176,Private room,,91,16,2016-06-26,0.12,1,0,0,
507525,"Great location, sunny 1-bedroom!",2501324,Guy,,Bay Village,42.34914,-71.06781,Entire home/apt,,180,8,2013-07-01,0.06,1,0,0,
530983,14P · The Grand View Redline | 5BR 2BA,71783,Lance,,Dorchester,42.31368,-71.0612,Entire home/apt,262,30,65,2019-10-29,0.47,29,211,0,
533152,230B4 · The Penthouse w/Central AC | 2BR 1BA w/En-,71783,Lance,,Dorchester,42.32212,-71.06096,Entire home/apt,61,30,63,2023-09-19,0.52,29,286,3,
579605,230B3  · The Mayhew w/Central AC and Laundry! | 2B,71783,Lance,,Dorchester,42.32212,-71.06095,Entire home/apt,141,30,58,2023-08-14,0.41,29,189,1,
583255,"Boston Beauty, Walk to C and B line",306407,Valery,,Brighton,42.34096,-71.14647,Entire home/apt,,91,11,2017-07-05,0.08,1,0,0,
601763,The Alameda 2 w/AC | 2BR 1BA | Short walk shops!,71783,Lance,,West Roxbury,42.29192,-71.15407,Entire home/apt,131,30,43,2022-12-31,0.51,29,323,0,
611081,Houseboat in Boston Harbor,3029783,Deborah,,Charlestown,42.37579,-71.04981,Entire home/apt,182,2,101,2024-02-28,1.10,3,256,29,STR-416892
619142,Getaway in Historic Charlestown,501427,Joe,,Charlestown,42.377338,-71.063095,Entire home/apt,175,3,181,2023-09-30,1.28,1,0,12,STR-529113
646087,1 Bed in Charming Southie Townhouse near BCEC,3236611,Ingrid,,South Boston,42.33451,-71.04983,Private room,213,1,8,2022-05-30,0.08,1,173,0,STR-398090
708802,Boston / Charlestown Apartment,3648427,Gerard  And Marie,,Charlestown,42.37826919555664,-71.06332397460938,Entire home/apt,207,2,447,2023-12-16,3.21,1,175,37,STR-401905
743211,Unique Find: At Home in the City!,2796082,Margaret,,Jamaica Plain,42.30702,-71.11283,Entire home/apt,689,3,77,2023-10-26,0.58,2,280,8,STR-454183
750438,Private room/bath 7 min to subway verdant/peaceful,3945438,Lisa,,Jamaica Plain,42.30733,-71.11129,Private room,90,2,267,2024-02-24,2.03,1,301,28,STR-523680
753446,6 miles away from downtown Boston!,3962517,Sami,,Roslindale,42.28573,-71.12334,Private room,55,91,142,2019-07-27,1.37,1,365,0,STR-397984
789843,One Bedroom Condo with Private Roof Deck,4161865,Ally,,Back Bay,42.35244,-71.0852,Entire home/apt,180,2,84,2023-12-10,0.73,1,82,40,STR-467813
801680,Fort Hill Inn -Cool Space-BOSTON'S BEST-1 bedroom,8229,Terry,,Roxbury,42.32795,-71.09412,Entire home/apt,145,3,69,2024-02-25,0.50,10,140,6,STR446651
820073,"Modern Loft, 1700 SqFt. Location!",1911807,Kelly & Chris,,Downtown,42.3558,-71.06104,Entire home/apt,337,2,150,2024-03-17,1.13,2,258,67,STR-411359
849408,"Perfect & Practical Boston Rental (1,500+ sqft)",4434391,Damon,,Roslindale,42.29038,-71.13919,Entire home/apt,275,4,93,2023-11-26,0.75,2,117,15,STR-456742
863788,South End | 2BR 2BA | Pet OK | Walk 2 Marathon end,775932,Andy & Daljit,,South End,42.344162,-71.070381,Entire home/apt,595,3,23,2023-09-26,0.17,1,28,3,STR-397937
891661,GORGEOUS WATER FRT NORTH END STUDIO,4737456,Paolo,,North End,42.3665,-71.05296,Entire home/apt,80,29,614,2023-10-28,4.58,1,183,40,STR-400168
894539,Private room in house,4762495,Jennifer,,Roslindale,42.29017,-71.13169,Private room,100,29,63,2022-08-30,0.50,2,144,0,STR-408484
962610,Convenient Boston Hotel Alternative,4434391,Damon,,West Roxbury,42.29175,-71.14096,Entire home/apt,115,6,96,2020-12-25,0.74,2,105,0,STR-523304
973695,Best Location Luxury Beacon Hill North End Condo,1760577,Claire,,Downtown,42.359764099121094,-71.06116485595703,Private room,200,91,61,2022-09-11,0.48,1,365,0,
989163,"The Dalton - The Upton Boston, South End",5430185,Laura And Olivia,,South End,42.34308,-71.07316,Entire home/apt,209,2,78,2023-11-17,0.61,7,159,7,
1055627,Spacious 1 bdrm in Beacon Hill,4299002,Lauren,,Downtown,42.36194,-71.06256,Entire home/apt,,91,8,2018-09-09,0.06,2,0,0,
1071235,Cozy JP Studio-Great Location!,965697,Chris & Kristina,,Jamaica Plain,42.31653,-71.11049,Entire home/apt,138,3,335,2024-03-01,2.53,2,82,8,STR-409453
1077105,"Studio Apt. for Rent in South End,",5927277,J,,South End,42.34022,-71.075,Entire home/apt,,91,0,,,1,0,0,
1090545,ExclusiveBackBayBostonCtr-EntireFloorBrick townhse,1984434,Irene,,Back Bay,42.34475,-71.08204,Private room,214,29,117,2019-12-06,0.89,1,365,0,STR-398748
1092093,Duplex Penthouse in Longwood Area,26988,Anne,,Mission Hill,42.33395767211914,-71.10222625732422,Entire home/apt,125,91,31,2023-04-30,0.24,9,314,1,
1109224,4 bedroom Victorian Condo unit,1531239,Lita,,Jamaica Plain,42.32031,-71.1129,Entire home/apt,519,2,91,2023-10-29,0.71,1,238,3,STR-399217
1130279,"3BR North End - Spacious, Perfect Location!",2494599,Trisha,,North End,42.36489,-71.05198,Entire home/apt,571,2,148,2024-03-10,1.12,1,262,39,STR-466324
1252489,Beacon Hill 1-Bed,6824319,Samantha,,Beacon Hill,42.35977,-71.06774,Entire home/apt,,91,64,2017-08-28,0.49,1,0,0,
1275498,"The Washington - The Upton Boston, South End",5430185,Laura And Olivia,,South End,42.34294,-71.07304,Entire home/apt,216,2,102,2024-02-05,0.79,7,128,18,Exempt: This listing is a hotel or motel
1303261,Historic Beacon Hill,2120816,Larry,,Beacon Hill,42.35714,-71.06968,Entire home/apt,425,91,23,2018-10-25,0.18,1,358,0,
1321422,2 bedroom 1st Floor Apartment in Savin Hill,6608084,CarneyFamily,,Dorchester,42.30907,-71.04674,Entire home/apt,139,2,622,2024-03-10,4.78,2,12,22,STR-487240
1374434,"Authentic Boston, cozy room",255183,Michelle,,Roxbury,42.32546,-71.08894,Private room,70,29,46,2023-12-20,0.36,5,133,4,STR-415714
1374466,"Real Boston, off the beaten track",255183,Michelle,,Roxbury,42.32546,-71.08894,Private room,,29,46,2023-12-29,0.37,5,52,5,STR-415714
1403408,Big Boston room,255183,Michelle,,Roxbury,42.32546,-71.08894,Private room,75,29,27,2023-12-23,0.21,5,163,3,STR-415714
1425973,Historic brick Victorian row house,1015632,Viktoria,,South End,42.34164,-71.07964,Private room,,2,39,2023-10-22,0.30,1,0,5,STR-446784
1445064,Bright Sunlit bedroom near MGH labs/Downtown,4724006,Rosalia,,Charlestown,42.38017,-71.06236,Private room,65,29,115,2023-09-23,0.89,1,232,2,
1472520,Andrea's Private Bath T Downtown,6608084,CarneyFamily,,Dorchester,42.30856,-71.04646,Private room,74,1,675,2024-03-10,5.23,2,18,50,STR-487240
1544144,Charming Historic Home in Charlestown,7353037,Nancy And Tom,,Charlestown,42.37243,-71.06349,Entire home/apt,,4,69,2023-10-29,1.03,1,0,22,STR-398614
1551205,2 bed/2 bath in the heart of Boston,8261931,Hamed,,Fenway,42.34175,-71.08359,Entire home/apt,415,91,40,2016-10-21,0.31,1,364,0,
1596470,4-story Central Luxury-two blocks to Boston Common,480310,Michael,,Bay Village,42.34988,-71.06918,Entire home/apt,,4,172,2024-02-13,1.85,1,0,28,STR-466119
1596664,"Fort Hill Top - 2Bk Private room,  brick townhouse",8513158,Kevin,,Roxbury,42.3256,-71.09413,Private room,62,32,24,2022-03-31,0.33,3,234,0,STR-383293
1644031,Large Private Bedroom & Bathroom by the Seaport,79583794,Joshua,,South Boston,42.33835,-71.0472,Private room,116,1,508,2024-03-23,5.17,1,39,93,STR-401177
1668313,Room in Rozzie-Twin Bed-Full Bath,8834105,Rebecca,,Roslindale,42.28132,-71.13377,Private room,,29,38,2022-02-26,0.30,2,0,0,
1682936,Charming 2 level Apartment,8898973,Adriana & Gianni,,Roxbury,42.32382,-71.09641,Entire home/apt,105,30,234,2023-12-02,1.91,4,297,3,Exempt: This listing is a unit used for furnished institutional or business stays
1692573,Urban oasis trendy JP 'hood - suite,8814724,Kelly,,Jamaica Plain,42.31293,-71.11527,Entire home/apt,170,2,279,2024-01-16,2.20,1,258,20,STR-447499
1721016,Quiet Sunlit Attic Studio,7723912,Fj,,Roslindale,42.28639,-71.13199,Entire home/apt,76,29,10,2022-11-30,0.10,2,317,0,
1724900,Charming sunlit house in Boston,7723912,Fj,,Roslindale,42.28447,-71.13301,Entire home/apt,185,29,44,2020-11-30,0.35,2,321,0,
1732804,Private room/ MUST LOVE DOGS,9090219,Thomas,,Dorchester,42.29009,-71.05762,Private room,50,1,180,2024-03-24,1.41,1,350,14,STR-456144
1810172,Room for 2 in Rozzie - Full Bath,8834105,Rebecca,,Roslindale,42.28127,-71.13304,Private room,69,29,46,2023-12-17,0.36,2,238,2,
1810397,3Bed/2.5Bath Luxury Triplex South End's Union Park,9485021,Stacy,,South End,42.34279,-71.0711,Entire home/apt,995,5,50,2023-04-07,0.42,1,340,1,STR-520680
1819994,"RIVERVIEWS-Walk Everywhere! Central, Safe LOCATION",9529655,Suzanne,,Fenway,42.34981,-71.09476,Entire home/apt,265,91,2,2018-05-24,0.02,4,362,0,
1886037,Beautiful Penthouse in Beacon Hill,1587128,Daniel,,Beacon Hill,42.35985,-71.0717,Entire home/apt,,91,1,2015-07-24,0.01,1,0,0,
1956275,"Beautiful 3 bd- 1.5 bath with parking, in Boston.",9622924,Emmanuel,,Jamaica Plain,42.3079,-71.12378,Entire home/apt,,91,105,2019-05-20,0.85,1,0,0,
2014651,One Private Bedroom in J.P.,2155838,Molly,,Jamaica Plain,42.30593,-71.10733,Private room,120,91,38,2019-09-02,0.30,1,365,0,
2014882,1 bedroom and private bathroom,1521296,Yossi,,Brighton,42.34245,-71.15758,Private room,76,3,310,2023-11-19,2.61,2,89,30,STR-545004
2021483,Spacious Updated 2 Bed Boston Condo w/ Deck,10197317,Shannon,,South Boston,42.3358,-71.04948,Entire home/apt,500,1,20,2023-09-08,0.21,5,170,10,STR-461452
2021489,Spacious Updated Boston Room/Condo,10197317,Shannon,,South Boston,42.33375,-71.04767,Private room,220,29,85,2023-08-11,0.88,5,325,1,STR-383155
2108738,Back Bay Studio,10750832,Tom,,Back Bay,42.3504,-71.08891,Entire home/apt,,91,32,2016-08-14,0.26,1,0,0,
2126053,"Studio, w kitchenette, in owner's Beacon Hill home",10844648,Janet,,Beacon Hill,42.35771,-71.06978,Entire home/apt,190,29,122,2024-03-02,1.01,1,138,6,STR-395757
2141306,Modern 2Bd1BA in Downtown Boston,5355690,Kyle,,Downtown,42.3559,-71.05998,Entire home/apt,,91,7,2017-06-18,0.06,1,0,0,
2183117,I bdrm in Boston/Allston/Brookline,11132354,Alla,,Allston,42.34995,-71.13427,Entire home/apt,130,30,52,2023-12-05,0.47,1,168,4,
2215762,"The Clare - The Upton Boston, South End",5430185,Laura And Olivia,,South End,42.342121,-71.075073,Entire home/apt,219,3,79,2024-03-17,0.66,7,154,20,Exempt: This listing is a hotel or motel
2262752,"Spacious, Comfortable and Cozy",11554621,Gretjen,,Jamaica Plain,42.30554,-71.10685,Private room,161,31,8,2014-07-02,0.07,1,365,0,
2277821,Sparkling New 2BR / 2BA in Back Bay,9410008,Jason,,Back Bay,42.34877,-71.08418,Entire home/apt,584,10,185,2024-03-12,1.52,17,255,2,STR-441410
2292495,furnished 1 bed apartment copley #5,9653086,Glenn,,South End,42.34125,-71.07604,Entire home/apt,110,33,80,2024-03-11,0.69,6,283,6,
2378421,Light-filled Private Suite on Beautiful Street,12150111,A And L,,Jamaica Plain,42.31146,-71.11947,Entire home/apt,179,2,178,2023-11-25,1.47,1,117,11,STR-545109
2381143,Charming Studio 2,12165186,Masha,,Brighton,42.34391,-71.15628,Entire home/apt,60,91,9,2016-12-11,0.08,3,206,0,
2395326,* Brownstone Classic South End,12230539,Tim,,South End,42.34568,-71.07169,Entire home/apt,,29,407,2020-09-20,3.37,1,0,0,STR-416118
2410846,"Sunny Beacon Hill, corner unit top floor",3137257,Local Furnished,,Downtown,42.35702,-71.06168,Entire home/apt,,91,36,2020-11-25,0.30,1,40,0,
2495047,"The Tremont - The Upton Boston, South End",5430185,Laura And Olivia,,South End,42.34309,-71.07316,Entire home/apt,220,2,77,2023-11-06,0.66,7,97,15,Exempt: This listing is a hotel or motel
2526773,Charming comfort 1 BR / Studio,12165186,Masha,,Brighton,42.34272,-71.15672,Entire home/apt,67,91,18,2022-08-20,0.15,3,12,0,
2658094,"Gorgeous Boston N. End spacious 2Bd,-1BA-parking",5578043,Dror,,North End,42.36597,-71.05271,Entire home/apt,99,32,146,2024-02-04,1.23,3,139,2,
2672058,"Modern loft, walk to subway",13565868,Christie,,Allston,42.35429,-71.13251,Private room,,91,12,2016-09-09,0.10,1,0,0,
2701124,Charlesview Suites Back Bay,13822322,Varouj,,Back Bay,42.34492,-71.08482,Entire home/apt,280,29,74,2022-07-06,0.64,1,365,0,STR-416239
2723274,Lofty Modern 2BD Apt 800 sq ft,8790904,Albert,,Bay Village,42.34868,-71.07043,Entire home/apt,,29,26,2019-10-27,0.22,1,0,0,STR-398102
2754975,Perfect Location to Explore Boston,6885890,Jonathan,,Beacon Hill,42.35902,-71.06296,Entire home/apt,150,365,99,2018-10-10,0.83,1,205,0,
2864688,Beautiful 3 bedroom 2 bath apt in Charlestown,887148,Dawn,,Charlestown,42.38148,-71.06967,Private room,650,29,0,,,3,365,0,Exempt: This listing is a unit that has contracts with hospitals
2886933,BEAUTIFUL SINGLE FAMILY VICTORIAN in Hyde Park!,13776857,Katy,,Hyde Park,42.26043,-71.11766,Entire home/apt,260,2,123,2023-11-12,1.03,1,39,14,STR-429200
3028217,Classic Fort Hill Brownstone 2BR,15424706,Michelle,,Downtown,42.35745,-71.05952,Entire home/apt,150,91,0,,,1,354,0,
3164650,2bd APT 20min from Downtown Boston,16052189,Jonathan,,Hyde Park,42.23533,-71.13256,Entire home/apt,125,29,38,2024-03-15,0.32,8,314,2,
3193484,2 Minutes Walk  to the Red Line!,16186589,Marie,,Dorchester,42.28814,-71.06889,Private room,50,30,11,2023-11-15,0.11,27,334,2,
3229255,1bd Boston apt - Convenient & quiet,16343599,Ella & Will,,Roslindale,42.28657,-71.13236,Entire home/apt,175,2,157,2024-01-14,1.34,1,225,22,STR-544893
3294152,"Garden Suite near subway, beach",9898255,Jessica,,Dorchester,42.31281,-71.06098,Entire home/apt,131,2,249,2023-10-18,2.10,3,198,21,STR-547060
3316049,Beautiful Junior 1-bedroom apartment,16742781,Jerry,,South End,42.34512,-71.06492,Entire home/apt,160,91,0,,,1,179,0,
3343428,"AKBrownstone: custom-built, park garden view by T",11228809,Jonathan,,Roxbury,42.32811,-71.09157,Private room,74,2,406,2024-03-17,4.05,5,36,61,STR-538100
3441982,Urban Travelers Modern Studio,13819661,Jen,,Roxbury,42.31907,-71.09252,Entire home/apt,125,20,140,2024-03-17,2.10,5,54,8,STR-396299
3457722,"Sunlit w/ huge kitchen, parking & easy to downtown",6209951,Jeff And Rachel,,Brighton,42.35564,-71.15746,Entire home/apt,,29,53,2023-07-02,0.45,1,0,1,STR-544892
3463914,4th of July Dream Spot!,17452489,Nathaniel,,Back Bay,42.351,-71.08899,Entire home/apt,,91,27,2016-07-17,0.23,1,0,0,
3520353,Luxury Beacon Hill Apartment 1-BR,6508758,Xerxes,,Beacon Hill,42.35884,-71.06332,Entire home/apt,210,91,253,2022-10-02,2.15,1,180,0,
3521944,"Beautiful, Quiet, and Safe!",17735272,David,,West Roxbury,42.29742,-71.157,Entire home/apt,,91,3,2014-09-14,0.03,1,0,0,
3539510,230B2 · The Roseclair w/Central AC and IN-unit Lau,71783,Lance,,Dorchester,42.32213,-71.06094,Entire home/apt,141,30,31,2019-06-13,0.27,29,214,0,
3544343,Beacon Hill!! Feet Fom State House,17843002,Christian,,Downtown,42.35844,-71.06153,Entire home/apt,,91,0,,,1,0,0,
3602379,"Modern, Spacious 1BR for 4 - Easy Marathon Access!",18150109,Alex,,Roxbury,42.32843,-71.09369,Entire home/apt,122,2,276,2024-02-25,2.40,5,212,22,STR-528095
3605045,Immaculate space with off street parking!,18165984,Stacey,,Dorchester,42.28512,-71.07672,Shared room,200,29,3,2019-05-19,0.03,1,179,0,STR-460055
3656168,Parking Close 2 Downtown Renovated,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,38,91,6,2018-12-17,0.06,31,365,0,
3705824,Small Rm +walk-in closet Easy to Longwood/Downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,91,0,,,31,365,0,
3890373,Beacon Hill Fabulous One Bedroom Apartment,19357187,Paul,,Beacon Hill,42.35792,-71.06432,Entire home/apt,,29,253,2023-08-01,2.18,1,0,3,
3957602,The Hedges: Sunny urban garden home with breakfast,2127414,Katharine (Kit) And Scott,,Jamaica Plain,42.31016,-71.10582,Private room,100,29,129,2022-09-07,1.11,1,76,0,STR-399287
3965313,Minutes to Boston-Near Beach 69-1,20551003,May,,East Boston,42.38679,-71.00271,Private room,42,91,90,2019-11-11,1.05,1,90,0,
3968797,Sunny bedroom in large quiet house,4762495,Jennifer,,Roslindale,42.28969,-71.13183,Private room,95,3,66,2023-09-16,0.60,2,122,7,STR-522159
3969526,"Sensational South End!  2BR, no stairs.",5408229,Liesl,,South End,42.33765,-71.07434,Entire home/apt,,29,358,2023-12-09,3.08,1,42,5,
4000384,Sunlit room with private bath,10910804,Evelyn,,Jamaica Plain,42.31826,-71.09956,Private room,110,2,201,2024-03-17,1.73,1,218,21,STR-529704
4089940,2BR North End Apt,20857768,Compass,,North End,42.36722,-71.05266,Entire home/apt,,29,61,2023-08-20,0.53,18,0,2,Exempt: This listing is a unit used for furnished institutional or business stays
4090224,Sanitized Modern 3BD private home-near BCEC,17783651,Tiffany,,South Boston,42.3357,-71.05395,Entire home/apt,285,1,958,2024-03-21,8.31,1,283,133,STR-383708
4105704,Sunny Private Studio Aptmt,21299112,Helen,,Jamaica Plain,42.30385,-71.1151,Entire home/apt,135,3,331,2024-03-19,2.87,1,49,47,STR-539703
4119345,Airy new apt for 4-6. Near subway. Free parking.,1414385,Woodruff,,Jamaica Plain,42.3106,-71.10853,Entire home/apt,240,2,29,2024-03-20,0.26,1,276,19,STR-522672
4148586,Back Bay Charmer,3588191,Kelly,,Back Bay,42.35491,-71.07463,Entire home/apt,,91,15,2015-10-27,0.14,1,0,0,
4150640,Beautiful Studio Apt in North End,20857768,Compass,,North End,42.366747719022264,-71.05288415197064,Entire home/apt,139,29,28,2022-06-12,0.24,18,89,0,Exempt: This listing is a unit used for furnished institutional or business stays
4173285,"Bright, cozy bedroom in Victorian",2851756,Angela,,Dorchester,42.28547,-71.06799,Private room,69,91,13,2023-12-15,0.12,1,268,2,
4233242,Quiet Artist's Retreat,197327,Melissa,,Jamaica Plain,42.31246,-71.10793,Private room,105,29,48,2023-08-31,0.42,2,327,2,STR-416301
4257929,Two Bedroom Apartment in Kenmore Sq,21926328,Hayden,,Fenway,42.34853,-71.09256,Entire home/apt,,91,0,,,1,0,0,
4263736,AKBrownstone: Master Suite park view by T,11228809,Jonathan,,Roxbury,42.32971,-71.0931,Private room,93,2,496,2024-03-09,4.31,5,17,88,STR-538100
4278067,Studio apart Tremont St South End #2,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,90,33,74,2023-09-22,0.64,6,323,2,
4291607,Great location!,16922109,Vanessa,,Brighton,42.33678,-71.15237,Entire home/apt,,91,2,2015-08-03,0.02,1,0,0,
4315439,Room Logan Airport  1/2 bathroom,22402141,Mirian,,East Boston,42.38829,-71.00437,Private room,100,100,5,2019-09-01,0.05,2,363,0,
4348422,Cozy Jamaica Plain Pad,22217451,Ashley,,Jamaica Plain,42.31128,-71.10981,Private room,,91,0,,,1,0,0,
4364925,large & grand 2 bedroom South End by Copley Sq #3,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,165,33,148,2023-12-29,1.30,6,285,5,
4364989,newly furn one bedroom by Copley #6,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,95,31,83,2023-12-31,0.77,6,323,2,
4410765,"Grt Location, Big 3 Bed, Nr all Colleges, parking",9795590,Patrick,,Brighton,42.35309,-71.14822,Entire home/apt,135,45,12,2023-07-23,0.12,1,149,1,
4460532,AKBrownstone: modern treetop skyline view by T,11228809,Jonathan,,Roxbury,42.32942,-71.09149,Private room,70,2,378,2024-03-21,3.31,5,27,73,STR-538100
4461613,Comfy Beacon Hill Studio Great for Work Travel #13,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,115,1,199,2024-03-12,1.85,86,339,41,STR-415631
4461846,South End Studio Perfect for Work Travel #36,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,122,1,101,2023-12-31,0.94,86,344,3,STR-441258
4461901,"Stylish Downtown Studio in the SouthEnd, #8",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,115,29,172,2024-01-19,1.61,86,348,20,STR-463186
4500409,"Stylish Studio in Back Bay, on Newbury St; #1",22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,120,29,164,2023-11-09,1.55,86,318,9,STR-445391
4555637,AKBrownstone: Loft rooftop views by T,11228809,Jonathan,,Roxbury,42.32965,-71.0932,Private room,69,2,466,2024-03-21,4.09,5,20,79,STR-538100
4560053,Fort Hill Inn Historic Beauty! Minutes to Center!,8229,Terry,,Roxbury,42.32397,-71.09085,Entire home/apt,250,3,105,2024-03-18,0.93,10,210,5,STR-446652
4566095,"The Upton South End, The Copley Suite",5430185,Laura And Olivia,,South End,42.34301,-71.07304,Entire home/apt,130,120,22,2022-08-25,0.20,7,179,0,Exempt: This listing is a hotel or motel
4568116,AKBrownstone: cozy private studio by T,11228809,Jonathan,,Roxbury,42.32967,-71.09328,Entire home/apt,98,2,763,2024-03-21,6.70,5,23,125,STR-538100
4573238,Gorgeous 2 bds- Best North End location w parking,5578043,Dror,,North End,42.364253,-71.052626,Entire home/apt,,32,160,2023-09-30,1.42,3,31,2,
4593974,Parking EZ 2 Downtown/Longwood Larg,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,39,91,7,2018-02-15,0.07,31,365,0,
4593985,Parking Renovated Close to Downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,39,91,1,2015-06-20,0.01,31,365,0,
