id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
788314640784579135,Chicago Home w/ Spacious Yard: 14 Mi to Dtwn,121719854,Evolve,,Roseland,41.70462,-87.61095,Entire home/apt,121,32,2,2023-04-24,0.16,42,313,1,R22000092158
788314790952481922,Welcoming Chicago Apartment Near Subway!,121719854,Evolve,,East Garfield Park,41.87249,-87.71522,Entire home/apt,150,32,0,,,42,363,0,
789833800906973766,Chicago North Shore Hideaway,187746186,Husni,,Rogers Park,42.0032561,-87.67020029999999,Entire home/apt,73,1,37,2024-03-17,3.62,1,364,37,R23000101137
790419796797569208,"Private, Luxe, Conveinent & Fun",31710957,Mari,,Logan Square,41.92688,-87.709671,Entire home/apt,112,32,0,,,1,203,0,
790680128488448674,Cloud9| Up to 15 ppl Gym & Terrace|The Isley,248760412,Cloud9,,Near West Side,41.87537,-87.65481,Entire home/apt,666,2,2,2023-09-21,0.18,57,336,2,2872277
790707413840697517,Cloud9 | Up to 25 ppl 5min Union Park|The Ministry,248760412,Cloud9,,Near West Side,41.87551519391715,-87.6564862733567,Entire home/apt,923,3,1,2023-08-25,0.14,57,328,1,2872278
790764717674363362,Huge 7 bd 2 bath building 15 mins from Downtown,242277620,Dylan,,Greater Grand Crossing,41.76414,-87.61036,Entire home/apt,310,2,0,,,3,75,0,R23000096361
790809870583259588,Luxury home in Logandale!,171214054,Manny,,Logan Square,41.92863034045848,-87.72110401804119,Entire home/apt,90,32,0,,,3,157,0,
790871331049494974,Marvelous Condo w/ Pri Prkng Cls to Transit &Beach,111062630,Kyriako,,Edgewater,41.9979464,-87.66407389999999,Entire home/apt,166,2,78,2024-03-18,5.23,22,189,65,R22000078200
790883578380308463,Alluring Condo w/ Pri. Prkng Cls to Transit &Beach,111062630,Kyriako,,Rogers Park,41.99878411831698,-87.66375526429614,Entire home/apt,148,2,70,2024-03-21,4.69,22,215,56,R23000099920
791095286589727449,"Blueground | Streeterville, gym, nr Riverwalk",107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,140,32,0,,,555,297,0,
791098295374217170,"Blueground | Streeterville, gym, nr Riverwalk",107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,187,32,0,,,555,355,0,
791460640504372746,Upscale apartment Westside of Chicago,413398063,Destinee,,North Lawndale,41.86133168177298,-87.70581375807524,Entire home/apt,187,2,8,2023-10-09,0.73,3,358,8,R23000107835
791572628250090348,W/ Queen size bed New Furnishings Free Laundry,436959191,Yan Na,,Armour Square,41.848167000188994,-87.63446976383916,Private room,46,1,68,2024-03-04,4.92,20,296,55,R22000094473
791758121623928078,"Blueground | South Loop, gym & lounge, nr park",107434423,Blueground,,Loop,41.8725288,-87.6308608,Entire home/apt,115,32,0,,,555,350,0,
792011009005802909,Midway Airport Cozy Home,392521763,Juan,,West Elsdon,41.79669927615561,-87.73202065396728,Private room,105,32,0,,,1,232,0,
792045105285070265,Sophisticated King Bedroom,5915923,Meghan Anne,,Washington Park,41.79776080403392,-87.60630402423023,Private room,225,33,40,2023-11-18,2.68,3,83,28,R22000095232
792077784641835604,Huge Gem 10 Mins to Dine & Dwtn,212892963,Leonard,,Washington Park,41.79283790426646,-87.61727798803057,Entire home/apt,85,32,1,2023-12-01,0.26,2,326,1,R23000096773
792157794825949262,1BR Vibrant Apt in Old Irving Park near Dining,458968716,Luanne,,Irving Park,41.9589839,-87.730333,Entire home/apt,66,1,25,2024-02-17,1.70,10,141,20,R22000091963
792540789158442641,"Blueground | River N, gym & roof, nr Riverwalk",107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,121,32,2,2023-09-17,0.22,555,266,2,
792575513078938000,2 min Walk to CTA - 2 Twin Beds,436959191,Yan Na,,Bridgeport,41.84759526771854,-87.64702487043158,Private room,46,1,40,2024-03-07,2.73,20,318,38,R22000080118
792997816213147018,Uptown Gem,184527999,Kahlil,,Uptown,41.96977,-87.65353,Entire home/apt,227,32,0,,,1,363,0,R22000095434
793494058458745362,Modern Pilsen Home w/Coach House,455018942,Nayna,,Lower West Side,41.85818027349205,-87.64664831207952,Entire home/apt,555,1,0,,,1,155,0,R23000108417
793519585729936101,2 Queen Bed Room in Theatre Dst,431019163,Paul,,Loop,41.88538372043955,-87.62984037821218,Private room,151,1,71,2024-03-15,4.87,17,45,60,2506121
794269127115279841,Pretty 1 bedr. U Chicago campus,368430240,Monika,,Hyde Park,41.7934587,-87.5946779,Private room,40,60,0,,,1,89,0,
794432943433581906,Urban Oasis in Heart of Chicago,184488000,Eric And Erika,,Lower West Side,41.848458750675704,-87.68523189085427,Entire home/apt,206,4,28,2024-02-24,2.14,3,188,25,2813426
795025010773030390,Downtown 1BR W/Patio Gym Parking - City/Lake Views,24388042,DeLuxe,,Near North Side,41.89329909889363,-87.6179153255746,Entire home/apt,125,32,3,2023-10-14,0.34,15,326,3,
795099860511357681,Lovely lrg bedrm in tall bright&relaxing apartmnt.,25074085,Joe,,Logan Square,41.92418058244831,-87.69367877941414,Private room,103,2,2,2023-03-05,0.14,5,315,0,R22000084073
795378398401248815,"Lovely bedrm in tall, bright & relaxing apartment.",25074085,Joe,,Logan Square,41.92547678874058,-87.69586360321077,Private room,85,2,2,2023-08-06,0.22,5,312,2,R22000084073
795680828644603531,Vintage Meets Modern 2 Bedroom in Logan Square,4647193,Benjamin,,Logan Square,41.9206165427938,-87.71695562412054,Entire home/apt,127,2,38,2024-02-18,3.06,1,132,37,R23000095761
795904949900287701,Cozy Retreat,30438346,Briana,,Bridgeport,41.824906257562546,-87.63954543242116,Entire home/apt,89,1,22,2024-01-15,1.74,1,38,20,R22000082806
796182790100848947,"Blueground | Loop, doorman, nr L & Grant Park",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,88,32,1,2024-02-03,0.59,555,234,1,
796223569899914488,"Paris Chic, walk to Wrigley, Lake, Parking",19779392,Deborah,,Lake View,41.941230127165056,-87.66156431290949,Entire home/apt,500,3,3,2023-07-17,0.31,1,290,3,R23000097823
796407726018721299,Private Room - Downtown,431019163,Paul,,Loop,41.883912348741696,-87.62969354144141,Private room,151,1,1,2024-03-07,1,17,58,1,2506121
796465765285127869,King Room in Theatre District,431019163,Paul,,Loop,41.88386255848874,-87.63009639524205,Private room,151,1,15,2024-03-13,1.02,17,57,10,2506121
796465880869883962,King Bedroom in Downtown,431019163,Paul,,Loop,41.88407983227038,-87.62811298077611,Private room,151,1,30,2024-03-12,2.07,17,58,24,2506121
796502673687573569,Private Room in Theatre District,431019163,Paul,,Loop,41.88531185092463,-87.62800989833387,Private room,151,1,14,2024-03-10,0.95,17,58,11,2506121
796577437412249252,Homey studio near Wrigley Field,333201887,Yanko,,Lake View,41.95447550889623,-87.67043441248222,Entire home/apt,81,1,29,2024-03-11,2.04,3,24,25,R22000094833
796603565653623748,"The Perfect Get-Away, Entire Home!",48764722,Doris,,Austin,41.89904444788441,-87.75434643861371,Entire home/apt,85,2,4,2024-03-18,0.44,3,229,4,R19000049567
796618537745687776,"Free Wifi. Kitchen, living room & porch (Room A)",490365719,Walter O,,Logan Square,41.92257,-87.70169,Private room,60,2,25,2023-10-22,1.96,3,69,23,R23000097057
796661430845895786,Beautiful 1BR Brick Home in Historic Hyde Park,485565209,Rabeeha,,Hyde Park,41.79765099999999,-87.5899872,Entire home/apt,97,2,43,2024-03-09,3.00,13,31,37,R23000109788
796866365414874330,Hidden Gem on the CHI north side,316787157,Christian,,West Ridge,42.0178787,-87.68748839999999,Entire home/apt,153,1,12,2024-03-18,1.20,1,160,12,R22000092047
796884430156054658,"Blueground | River North, gym, lounge & roof, nr L",107434423,Blueground,,Near North Side,41.8950138,-87.62791490000001,Entire home/apt,148,32,0,,,555,336,0,
796884763450914647,"Blueground | River N, gym & roof, nr Riverwalk",107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,165,32,1,2023-05-27,0.10,555,327,1,
796886940740501619,"Blueground | Loop, pool & fitness, nr L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,129,32,0,,,555,328,0,
797128958902611688,Stunning 3BR Chicago Apt close to Shopping Center,485565209,Rabeeha,,Hyde Park,41.7974989,-87.5901416,Entire home/apt,112,2,35,2024-03-18,2.54,13,0,32,R23000096239
797176669447151363,Charming 3BR Chicago Apt in Prime Location,485565209,Rabeeha,,Hyde Park,41.7974989,-87.5901416,Entire home/apt,108,2,38,2024-03-18,2.63,13,25,31,R23000096239
797240135572507251,Fam&Friends/Spacious/Free St Pking/Next 2 DownTown,20895985,Cristina,,West Town,41.8935875,-87.6617254,Entire home/apt,168,2,55,2024-03-17,3.99,3,308,49,R22000095255
797366668806692109,Eclipse: Modern Apt. in Woodlawn,492774222,Sosina Operations,,Woodlawn,41.782039466059516,-87.61392391427937,Entire home/apt,95,2,57,2024-03-12,4.07,1,302,46,R24000113819
797853748914370184,Brand New Old Town Studio,395298252,Bailey,,Near North Side,41.91071249704623,-87.63664766053914,Entire home/apt,76,1,15,2024-03-10,1.20,5,58,13,R22000094816
797862274646922471,A Room to Enjoy Quiet and Cozy HomeLliving,494506415,Risa,,West Pullman,41.67934489239559,-87.62586559052387,Private room,97,32,4,2023-10-09,0.27,1,365,3,R23000095592
797895490484059668,Private Gold Coast Apartment,81967241,Joshua,,Near North Side,41.90504641334301,-87.62900817223186,Entire home/apt,40,32,0,,,1,254,0,
798035438434398838,Vibrant & Chic Apt On Quiet St in Andersonville,90856006,Johana,,Edgewater,41.9823189,-87.67370919999999,Entire home/apt,139,2,76,2024-03-17,5.44,1,107,68,R22000091692
798593024970947062,Entire Apartment in Lincoln Park,234070975,William,,Lincoln Park,41.911658161235614,-87.64754421472807,Entire home/apt,109,2,39,2024-03-11,2.82,1,263,35,R22000094996
798618191030051139,The Secret West Loop Oasis/walk to Fulton market,243035563,Studebecker,,West Town,41.89226825742427,-87.66317516698926,Entire home/apt,155,2,28,2024-02-23,1.98,35,340,27,2792126
798650448567800336,The Secret West Loop Oasis/walk to Fulton market,243035563,Studebecker,,West Town,41.8938674448335,-87.66174950178053,Entire home/apt,164,2,16,2024-01-10,1.12,35,358,13,2792126
798679452358883051,The Secret West Loop Oasis/walk to Fulton market,243035563,Studebecker,,West Town,41.89172084130558,-87.66119008721472,Entire home/apt,172,2,17,2024-02-27,1.18,35,342,14,2792126
799386857419762566,Beautiful 3 Bedroom TownHome in Rogers Park,494858846,Jaccy,,Rogers Park,42.01111138462705,-87.67611295767212,Entire home/apt,121,2,22,2023-11-26,1.56,1,318,20,R23000095982
799471731585031367,Beautiful Loyola Condo W Parking Near Shops &Beach,111062630,Kyriako,,Edgewater,41.9979464,-87.66407389999999,Entire home/apt,148,2,6,2023-05-04,0.43,22,189,3,R22000078200
799484939337303789,Elegant Condo Just South of Loop W Easy Parking,111062630,Kyriako,,Lower West Side,41.8582967,-87.64751509999999,Entire home/apt,149,2,8,2023-11-15,0.60,22,224,4,R22000078221
799968905188661289,Spacious 2 Bedroom apartment,33321452,Roberto,,Edgewater,41.991261889377185,-87.67162565141916,Entire home/apt,127,2,18,2024-03-17,1.48,2,116,18,R22000089002
800834067497954925,Cozy Place in Lincoln Park,140135559,Barak,,Lincoln Park,41.9265655,-87.64294799999999,Entire home/apt,70,1,11,2024-02-20,0.87,1,337,9,R20000057601
800849935359049679,McCormick Place 420 friendly 3Br/2Ba opt Parking,370154553,Innesa,,Near South Side,41.8540350919974,-87.62746889583454,Entire home/apt,203,2,29,2024-03-03,2.00,19,356,23,2792126
801016598307794273,Modern 2bd/ba fully furnished condo,233213144,Lionel,,Grand Boulevard,41.8076039,-87.6215567,Entire home/apt,109,32,0,,,1,364,0,
801311867487505571,Downtown Vintage Group Lofts - Sleep 25,98193524,Mary And JW,,Loop,41.87371341373282,-87.62922815718673,Entire home/apt,756,3,3,2023-10-21,0.39,31,135,3,R21000068199
801373794766236676,Classic Chicago Bungalow Garden Unit,495341512,Casa,,Portage Park,41.94246,-87.7496,Entire home/apt,74,1,70,2024-03-18,4.86,1,303,64,R22000094459
801512085106777604,King Room in Downtown,431019163,Paul,,Loop,41.88540882301161,-87.62790300382814,Private room,151,1,35,2024-03-10,2.42,17,55,23,2506121
801745070603806661,Cozy Aerie | Near Airport | Couples | Nurses,53938422,Lauren,,Brighton Park,41.8200998,-87.7033093,Entire home/apt,80,2,30,2024-02-29,2.34,2,64,27,R23000097344
802052397517471268,In town Close to it all,314235837,Ginneh,,Douglas,41.82778,-87.617747,Entire home/apt,75,3,1,2024-03-21,1,2,66,1,R24000115099
802090370275514063,heart of Chicago and the safest,490514913,Nawaf,,Near North Side,41.89235095584614,-87.61815156193146,Entire home/apt,93,32,0,,,2,89,0,R10954832591
802156212507389800,Historic Washington-Hyde Park Greystone,15900115,Casey,,Washington Park,41.791259332021056,-87.62173082884556,Entire home/apt,194,2,36,2024-02-24,2.69,1,233,30,R23000095871
802318905119377438,Pleasant 2-Bedroom Apartment w/ Furnished Kitchen,490752114,Sevyn,,Irving Park,41.95051672759176,-87.7078315929533,Entire home/apt,73,1,19,2024-01-21,1.52,9,170,18,R22000080787
802348500681906576,Beautifully Designed 3BR Apartment near Shops,490752114,Sevyn,,Lake View,41.938592209547316,-87.66908996466067,Entire home/apt,95,1,55,2024-03-03,3.99,9,159,50,R24000114681
802414610756875783,23rd Pl 2U,21891111,Ming,,Lower West Side,41.84856724236657,-87.68482914407566,Private room,,5,10,2024-03-10,0.82,8,0,10,R23000095680
802443418767093865,23rd Pl 3U,21891111,Ming,,Lower West Side,41.8498,-87.68286,Private room,36,5,10,2023-11-14,1.12,8,356,10,R23000095680
802520385280965429,Comfortable & Modern Condo Near the United Center,495637904,Lydia,,East Garfield Park,41.88448,-87.70636,Entire home/apt,217,32,10,2023-07-02,0.70,9,358,5,R23000095501
802832436410862314,2 Queen Bedroom in Downton,431019163,Paul,,Loop,41.883914013858444,-87.62950744358005,Private room,151,1,92,2024-03-20,6.67,17,41,86,2506121
802867835494594998,23rd Pl 1U,21891111,Ming,,Lower West Side,41.848598332031486,-87.68323974064687,Private room,33,5,7,2023-10-10,0.69,8,327,7,R23000095680
802996947331300153,One bedroom w/ private bathroom,60325861,Erielle Anne,,Near West Side,41.86328,-87.65766,Private room,40,32,1,2023-03-31,0.08,1,265,1,
803188058217186711,McCormick 2B/2Ba for up to 6 guests with Patio/Gym,395498979,Milan,,Near South Side,41.85406901236931,-87.62551252454055,Entire home/apt,189,2,33,2024-03-03,2.44,77,338,30,2792126
803386242543628655,"Blueground | Streeterville, gym, nr Riverwalk",107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,188,32,1,2023-11-01,0.21,555,365,1,
803541531787818945,Cute Cozy apartment,184878289,Jolie,,Edgewater,41.98712804454082,-87.65927264724822,Entire home/apt,93,32,0,,,1,179,0,
803574809376297306,Catch a Game in Wrigleyville's 3BR - Free Parking,264445549,Rmk,,Lake View,41.952739873652234,-87.65952954958087,Entire home/apt,,32,43,2024-03-06,3.06,6,0,40,R22000093257
803752866182853089,Lofty 1 bedroom in Chicago's Gold Coast,31699214,Stephanie,,Near North Side,41.91007151469078,-87.63185304351522,Entire home/apt,150,32,4,2024-03-01,0.32,7,231,3,
804340058010355222,The Bagel Inn - Bright & Modern Wrigleyville 2 Bed,25631907,Aaron,,Lake View,41.94997,-87.66394,Entire home/apt,70,1,52,2024-03-21,3.77,1,295,48,R23000095923
804355070868142573,Luxurious and Chic 3BR between O'Hare and Downtown,157235585,Abia,,Norwood Park,41.99214871572978,-87.77786306163152,Entire home/apt,105,2,48,2024-03-08,3.54,7,42,39,R24000114606
804457471171521560,Peaceful 2BR/Parking Passes avail/Across from Park,48401570,Olivia,,Humboldt Park,41.9012339,-87.7086587,Entire home/apt,119,2,32,2024-03-17,2.41,2,89,29,R23000096791
804698802643794741,W/ Twin Size Bed + Available for Long Term,436959191,Yan Na,,Armour Square,41.84991551488993,-87.63562073177259,Private room,39,1,50,2024-03-04,3.60,20,282,41,R22000094473
804698810947164247,Full Kitchen + All Essential Amenities,436959191,Yan Na,,Armour Square,41.85004734520277,-87.63538899925547,Private room,40,1,46,2024-01-03,3.29,20,296,37,R22000094473
804699078758390880,W/ Queen size bed + Free Laundry,436959191,Yan Na,,Armour Square,41.84940697881585,-87.63416991966645,Private room,47,1,45,2024-01-04,3.27,20,281,36,R22000094473
805171539410388266,Beautiful Jumbo 3BD Apartment in Logan Square+grg,171214054,Manny,,Logan Square,41.92375785243284,-87.72496222004432,Entire home/apt,89,32,0,,,3,81,0,
805185369638493710,Cozy Lincoln Square Apartment,28531511,Melissa,,Lincoln Square,41.97006752836333,-87.69250711220667,Entire home/apt,,32,1,2023-11-09,0.22,2,0,1,
805276428251783650,Clean and modern Oak Park/Austin apartment,173866008,Yashar,,Austin,41.88333,-87.77454,Entire home/apt,112,2,24,2024-01-03,1.91,1,136,22,R24000115159
805305533860390099,Spacious Downtown 3BR with Free Parking,483075802,Song,,Near West Side,41.8871881971576,-87.64687608679863,Entire home/apt,388,2,63,2024-02-24,4.42,2,262,55,R23000111950
805599838927456688,"Blueground | River N, gym & roof, nr Riverwalk",107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,,32,0,,,555,5,0,
805961418708217350,Private getaway in vibrant South Loop.,397093401,Ali,,Douglas,41.83665546882424,-87.62256556996029,Private room,50,32,3,2023-11-13,0.43,1,87,3,
806634866320635265,Large Private room in Townhouse,65135365,Fed,,Albany Park,41.9697158,-87.7278394,Private room,50,2,15,2024-03-17,1.09,2,89,12,R23000096194
807230972464855454,Pilsen/UIC Single Family Home,212355773,Joyce,,Lower West Side,41.857656151426426,-87.64660631980591,Entire home/apt,158,3,29,2024-02-25,2.71,1,128,29,R23000096935
807233671529659173,Awesome 4-BR/2BA House in the Heart of Wrigley!,153282233,Justin,,Lake View,41.9458768,-87.6503851,Entire home/apt,208,1,58,2024-03-14,4.08,10,109,50,R23000096215
807875149223438312,Modern Victorian Haven | 10-Min to Downtown,496914387,Karron,,West Garfield Park,41.87155674839788,-87.7297335084374,Entire home/apt,90,2,18,2023-12-30,1.67,1,42,18,R23000098042
807880884094680264,"Blueground | Loop, gym & lounge, nr Riverwalk",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,112,32,0,,,555,194,0,
808067261823221295,Fully furnished 2BR w/ Cozy Living Room & Wi-Fi!,490752114,Sevyn,,Rogers Park,42.0163812497862,-87.66512886368353,Entire home/apt,82,1,24,2024-02-18,1.76,9,268,21,R22000094683
808108595377919122,Cloud9| Penthouse for 14ppl |Fulton mkt| The Seven,248760412,Cloud9,,West Town,41.896176506982314,-87.65325998712261,Entire home/apt,885,2,1,2023-02-05,0.07,57,346,0,2867402
808457668793356731,"Blueground | Streeterville, gym, nr Riverwalk",107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,123,32,0,,,555,176,0,
808910288031913668,McCormick 2B/2Ba for up to 6 guests w Opt Parking,395498979,Milan,,Near South Side,41.855753337435466,-87.62502147550161,Entire home/apt,158,2,17,2024-01-07,1.25,77,330,15,2792126
809333652092651306,Spacious Chicago historic home,39967444,Marrianne,,Douglas,41.8376284,-87.61857789999999,Entire home/apt,590,3,1,2023-06-04,0.10,1,278,1,R23000095921
809622218552631721,Walk to Wrigley Field Townhouse,141157234,Tracy,,Lake View,41.9446835,-87.65820930000001,Entire home/apt,307,2,10,2023-12-30,1.30,3,105,10,R24000113457
810116683673617220,Spacious & Fully Furnished 3-Bedroom Apartment,490752114,Sevyn,,West Ridge,42.01776176898813,-87.68555566980066,Entire home/apt,73,1,23,2024-02-06,1.67,9,177,18,R23000096664
810145263361455922,Old Town Suite. Six Blocks to Historic Wells St.,200912888,Urban Co Spaces,,Near North Side,41.907565669463885,-87.64273762295144,Entire home/apt,199,32,0,,,3,198,0,
810148739110392873,McCormick 2br/2ba Oasis Parking/Patio/Gym/sleeps 6,370154553,Innesa,,Near South Side,41.85314,-87.62547,Entire home/apt,168,2,51,2024-03-10,3.83,19,267,45,2792126
810167168270032999,McCormick 2br/2ba Oasis Parking/Patio/Gym/sleeps 6,370154553,Innesa,,Near South Side,41.85496,-87.62514,Entire home/apt,168,2,31,2024-03-08,2.33,19,349,27,2792126
810644580230760321,"Blueground | S Loop, pool, bbq & gym, nr park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,128,32,0,,,555,344,0,
810903797176815984,Beautiful space in NW Chicago,497612509,Dawn,,Albany Park,41.96620312977344,-87.71067652619966,Entire home/apt,250,2,18,2023-11-11,1.53,1,307,18,R23000098765
811225845579538086,Cute old Chicago apartment close to downtown,107471161,Marshae,,South Shore,41.7725972,-87.57547269999999,Entire home/apt,76,32,1,2023-09-15,0.16,1,357,1,
811376906079417326,"Blueground | Streeterville, gym, nr Riverwalk",107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,123,32,0,,,555,205,0,
811377707909850214,"Blueground | Streeterville, gym, nr Riverwalk",107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,130,32,0,,,555,251,0,
811511088781175842,Level- 1 Bedroom Suite in The Heart Of River North,177188450,Level,,Near North Side,41.8913478,-87.6373584,Entire home/apt,152,32,0,,,59,321,0,
811537270467013788,THE Wrigleyville House ~Sleeps 8~ Free Parking,465428850,Stephanie And Zach,,Lake View,41.951536,-87.6534684,Entire home/apt,231,2,31,2024-03-13,2.36,6,275,27,R24000113261
811598959762017418,McCormick 2br/2ba Oasis Parking/Patio/Gym/sleeps 6,370154553,Innesa,,Near South Side,41.85485631741713,-87.62445263049007,Entire home/apt,168,2,16,2024-02-16,1.18,19,320,15,2792126
811604710153399789,Modern 2B Gem in North Chicago,264445549,Rmk,,Logan Square,41.9142495,-87.6984042,Entire home/apt,,32,22,2024-03-08,1.62,6,31,17,R18000012908
811617775962226375,McCormick 2br/2ba Oasis Parking/Patio/Gym/sleeps 6,370154553,Innesa,,Near South Side,41.85330329556365,-87.62380202817235,Entire home/apt,168,2,48,2024-02-25,3.46,19,314,42,2792126
811619871047184595,23rd Pl 2D,21891111,Ming,,Lower West Side,41.84857347550998,-87.68482847345504,Private room,35,5,15,2024-03-06,1.16,8,346,14,R22000081054
811638516547166366,Lakeshore East 2 Bed 2 Bath,63436227,Antonina,,Loop,41.8864623,-87.6201026,Entire home/apt,,32,0,,,1,90,0,
811648329048018347,Queen Bed in Mid Century House with hot tub,38553561,Drea,,West Ridge,41.98986812129824,-87.70394651524367,Private room,80,1,5,2024-03-09,0.39,3,146,3,R22000095243
811733169686724230,University of Chgo. / Woodlawn,170286644,Marsha,,Woodlawn,41.77621070794764,-87.59877510093821,Entire home/apt,85,32,2,2023-09-06,0.17,1,95,2,
811891111166140381,Lakeview Beauty~enjoy the bliss,146136112,Blake,,Lake View,41.94096,-87.64162,Entire home/apt,82,32,1,2023-11-28,0.26,1,287,1,
811967469446163482,Cozy 2BR/2BA Condo near O'hare/CTA Train & Loop,497853220,Antoine,,Montclare,41.93326,-87.80583,Entire home/apt,,1,4,2023-07-02,0.39,1,177,4,R23000097652
812221846836994999,Botanical BnB. House in Avondale/Logan Square.,24084926,Jordan,,Avondale,41.94141464862786,-87.7047191767559,Entire home/apt,108,3,35,2024-03-02,2.63,1,152,32,R22000094212
812497751740798714,Luxury SOHO Styled Two-Level Townhouse | Old Town,464407683,Hubbard Holdings,,Lincoln Park,41.9116,-87.63618,Entire home/apt,450,2,54,2024-03-17,3.98,16,215,50,R23000096687
812588698213960144,Updated|Vintage|2BR Uptown/Ravenswood,81985803,Jenny,,Uptown,41.966839,-87.668056,Entire home/apt,209,32,5,2023-04-10,0.38,2,179,2,R22000089686
813156041604916901,Spacious Southroom,13667825,Brandon,,East Garfield Park,41.87748,-87.69289,Private room,65,1,11,2023-12-31,2.05,1,233,11,R23000096970
813182290198285688,Newly Renovated 2bd 2ba Humboldt Park,487981983,Scott,,West Town,41.899645285823865,-87.70594889983555,Entire home/apt,125,32,25,2023-10-16,1.85,6,62,22,R22000093747
813219049103935729,Flexhome River West Studio N1 Gym+Rooftop+Skyline,497660633,Flexhome,,West Town,41.89553,-87.65685,Entire home/apt,112,32,3,2023-09-04,0.26,18,319,3,
813637553760000323,Flexhome River West Studio N2 Gym+Rooftop+Skyline,497660633,Flexhome,,West Town,41.896397,-87.656066,Entire home/apt,112,32,1,2023-04-16,0.09,18,358,1,
814188550107137307,Want to stay longer in private room 1,85647159,Masato Or Akiko,,Mckinley Park,41.83422,-87.68357,Private room,80,1,14,2023-12-11,1.04,5,142,13,R22000094997
814198516176531410,Want to stay longer in private room 2,85647159,Masato Or Akiko,,Mckinley Park,41.834614478981514,-87.68331851647712,Private room,70,1,30,2023-11-30,2.29,5,269,27,R22000094997
814456266170506844,"The Exclusive- 7 Bed, 6 Bath Retreat",498386999,Adam,,Logan Square,41.91461850014266,-87.68714311917972,Entire home/apt,489,2,41,2024-03-15,3.25,1,140,37,R24000113699
814475824313107782,Flexhome River West 1BR N5 · Gym+Rooftop+Skyline,497660633,Flexhome,,West Town,41.8964343,-87.6560163,Entire home/apt,93,32,3,2024-01-20,0.30,18,244,3,
814475824871825922,Flexhome River West 1BR N4 · Gym+Rooftop+Skyline,497660633,Flexhome,,West Town,41.89746909268562,-87.65505435880604,Entire home/apt,95,32,2,2024-02-18,0.18,18,338,2,
814475825950893127,Flexhome River West 1BR N6 · Gym+Rooftop+Skyline,497660633,Flexhome,,West Town,41.8964343,-87.6560163,Entire home/apt,121,32,3,2023-11-28,0.34,18,357,3,
814512232908890198,La Villita - Gateway to Chicago,498401742,Lucas,,South Lawndale,41.84663759584124,-87.70475228655046,Entire home/apt,159,2,19,2024-03-03,1.63,2,310,19,R23000097080
815249260074016731,Modern 3BR Home w/ Spacious Kitchen,490752114,Sevyn,,Lincoln Square,41.98055148014843,-87.6929242222808,Entire home/apt,84,1,33,2024-02-12,2.44,9,173,26,R22000095281
815565248302037425,Full Kitchen + All Essential Amenities,436959191,Yan Na,,Armour Square,41.84972499191549,-87.63411544640506,Private room,39,1,42,2023-12-17,3.17,20,325,40,R22000094473
815573290694940646,New Furnishings Full Kitchen 10min Walk to CTA,436959191,Yan Na,,Armour Square,41.84940305165812,-87.63424190685956,Private room,40,1,40,2024-02-25,2.97,20,280,35,R22000094473
815739912102299108,pet-friendly rooms near university of chicago no 5,5821667,Tk,,Woodlawn,41.77334,-87.61431,Private room,27,32,4,2023-10-25,0.36,6,47,4,2840945
815938170026864626,*Chic|Cozy|Entire 2Bd Short walk to Wrigley Field*,96730613,Demitri,,Lake View,41.941982,-87.6520537,Entire home/apt,111,2,66,2024-03-18,4.89,28,181,57,R22000093455
816002277352107687,Beautiful 1bd in central Chicago,77183388,Al & Mary,,Logan Square,41.919377,-87.712291,Entire home/apt,130,32,0,,,2,365,0,
816010919043187304,New 3bd/2ba Condo near Downtown Chicago,44019730,Abigail,,Armour Square,41.84170127845752,-87.63311935684825,Entire home/apt,200,2,23,2024-03-17,2.14,1,122,23,R23000099672
816159326445503733,Queen Bedroom in Quiet Apt. with Free Laundry,62700055,Ryan,,Near West Side,41.87228349102826,-87.68892718550882,Private room,39,32,2,2023-05-26,0.17,1,286,2,
816568236432439068,Hip Wicker Park/Bucktown Chicago!,422970217,Katy,,West Town,41.906040658974206,-87.67185546826302,Entire home/apt,550,1,7,2023-08-13,0.61,1,10,7,R23000098634
816631703010132041,Cozy Studio near Wrigley field,333201887,Yanko,,Lake View,41.9551851,-87.6694237,Entire home/apt,104,1,17,2024-03-11,1.25,3,17,14,R22000094833
